path,Text
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93fd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa9403-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa9407-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93f2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93fa-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93f3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93f7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93fe-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa9402-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/21.Yellow-white spots-flecks/1ffa93ee-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92fa-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92ea-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9312-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9305-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9301-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9316-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9308-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92fe-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa930c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9309-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9300-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa930b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92ed-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92fd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92ef-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92ff-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9302-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9306-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92eb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa930d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92fb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9310-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9307-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92fc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92ec-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92e5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa9314-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/1.1.DR3/1ffa92f5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9630-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9627-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9639-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa965b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9647-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa962e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9659-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9654-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9643-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa962a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa963f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9634-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa964a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9655-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9642-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9638-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9631-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa962d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9658-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9651-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9629-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa964b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa962b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9649-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9657-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9640-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa963a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa962f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9644-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa965a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9633-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9652-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9632-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9636-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9628-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa964c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9656-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.0.Normal/1ffa9641-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa9509-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa9508-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/15.1.Bietti crystalline dystrophy/1ffa950d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd39-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd30-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd3b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd34-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd35-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd31-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd38-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd3c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd37-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd3e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd2f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd3a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd33-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd32-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd36-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/3.RAO/202efd3d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob99#99__23___449d6d9f7cf8fbc2f691564768e0631f0111071f.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___6ff31e6f74a644621a85d0d8e48683459db7469e.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___7bc1269673f54e9df717e4940013758482cc76f6.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___8c1a79bbb808f3ba3b42ab352582ed49f87ef2bb.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob99#99__23___3fbf49bfa5587fdfce5ff6578a3c9d5f8fd34802.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob99#98__23___9fd229ee664c234854863e419ced9c8b87162e2a.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob95#99__23___118b4f276fd7d6340d8c366b3065be4c7283fea3.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob90#98__23___9745fdc5833fb1e791af7b05d210a94a6e5d78d5.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob98#84__23___e52ce50ab496ab70055d034a93a111630b6650d6.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___74f7df73d8e36217bc3828236591778eaee2a6c1.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___e43c3b958c0422419daf2452ed71500921520e48.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob95#95__23___196cff70cedaddc65a62f2f93f6054ac5a9df863.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___f30817ae240ab9da9299c0836a2d9a892554cede.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/23.Vessel tortuosity/prob100#99__23___6bf3356a65b11254058e59802aeb38b57a9f7210.JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa9493-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa949e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94d1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa9497-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94cd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94bc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa949d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa9496-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94ce-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94bb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94d0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94bf-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94ca-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94af-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa949b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94bd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94cc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94ad-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa9498-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94cb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94cf-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94ba-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94c4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94b3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.2.Large optic cup/1ffa94a3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd44-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd4b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd49-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd40-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd4c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd41-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd48-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd45-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd43-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd3f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd4a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd47-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd46-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/18.Vitreous particles/202efd42-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa9391-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa938d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa9390-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa938e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa9394-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa9392-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa938c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa938b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa938f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/14.Congenital disc abnormality/1ffa9393-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/4.Rhegmatogenous RD/1ffa934a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
